uid1,uid2
4049, 4005
2097, 2282
2282, 2097
1894, 4397
4397, 1894
2916, 4270
4270, 2916
1383, 2380
2380, 1383
472, 4186
4186, 472
3870, 4763
4763, 3870
2521, 4680
4680, 2521
2851, 3094
3094, 2851
1912, 4572
4572, 1912
673, 4849
4849, 673
3728, 4306
4306, 3728
259, 1045
1045, 259
1983, 4223
4223, 1983
1716, 3879
3879, 1716
3247, 3444
3444, 3247
600, 4721
4721, 600
750, 2975
2975, 750
913, 3905
3905, 913
871, 4433
4433, 871
1211, 2781
2781, 1211
3478, 4666
4666, 3478
1987, 3941
3941, 1987
1758, 3300
3300, 1758
4626, 4651
4651, 4626
1730, 2972
2972, 1730
2777, 2875
2875, 2777
1905, 4666
4666, 1905
365, 4049
4049, 365
3042, 4112
4112, 3042
278, 4804
4804, 278
3220, 4384
4384, 3220
348, 1601
1601, 348
56, 1200
1200, 56
983, 3280
3280, 983
642, 2987
2987, 642
1614, 4086
4086, 1614
2307, 2552
2552, 2307
2632, 3840
3840, 2632
1198, 4373
4373, 1198
4389, 4657
4657, 4389
544, 1139
1139, 544
1889, 2978
2978, 1889
3516, 4503
4503, 3516
1800, 3660
3660, 1800
1897, 2280
2280, 1897
1886, 3619
3619, 1886
717, 2356
2356, 717
3726, 4878
4878, 3726
1685, 1993
1993, 1685
1140, 3398
3398, 1140
3767, 4098
4098, 3767
956, 4974
4974, 956
421, 1432
1432, 421
1818, 4215
4215, 1818
2609, 4714
4714, 2609
864, 2941
2941, 864
167, 3013
3013, 167
1469, 4970
4970, 1469
690, 2788
2788, 690
2317, 4313
4313, 2317
375, 3127
3127, 375
3565, 4529
4529, 3565
1652, 1829
1829, 1652
320, 4359
4359, 320
4683, 4864
4864, 4683
2026, 3733
3733, 2026
2819, 3369
3369, 2819
2148, 3164
3164, 2148
861, 3959
3959, 861
227, 2855
2855, 227
1119, 1716
1716, 1119
2786, 4360
4360, 2786
1091, 2142
2142, 1091
1371, 4411
4411, 1371
199, 1746
1746, 199
1215, 3117
3117, 1215
2577, 2681
2681, 2577
2190, 2235
2235, 2190
307, 4662
4662, 307
711, 2271
2271, 711
1473, 3533
3533, 1473
1717, 2173
2173, 1717
3188, 4905
4905, 3188
2293, 3272
3272, 2293
156, 2399
2399, 156
2196, 3339
3339, 2196
1929, 2995
2995, 1929
878, 3323
3323, 878
638, 3082
3082, 638
1519, 4817
4817, 1519
1447, 3251
3251, 1447
3546, 4771
4771, 3546
1397, 4827
4827, 1397
2214, 2605
2605, 2214
2005, 3929
3929, 2005
1685, 2261
2261, 1685
2209, 3924
3924, 2209
676, 1280
1280, 676
3270, 4314
4314, 3270
2755, 3868
3868, 2755
1015, 4129
4129, 1015
3417, 4741
4741, 3417
2450, 4171
4171, 2450
168, 665
665, 168
121, 4791
4791, 121
1069, 4715
4715, 1069
2129, 2251
2251, 2129
1026, 1635
1635, 1026
2628, 3884
3884, 2628
2558, 4054
4054, 2558
1395, 3195
3195, 1395
3451, 4860
4860, 3451
790, 3987
3987, 790
2841, 4527
4527, 2841
143, 1143
1143, 143
2008, 2082
2082, 2008
3840, 4039
4039, 3840
2547, 3299
3299, 2547
1227, 4900
4900, 1227
268, 1030
1030, 268
3423, 4101
4101, 3423
1078, 2333
2333, 1078
935, 4499
4499, 935
1174, 2795
2795, 1174
2824, 3018
3018, 2824
577, 2539
2539, 577
2163, 3309
3309, 2163
1008, 4977
4977, 1008
323, 4120
4120, 323
4767, 4779
4779, 4767
1329, 4803
4803, 1329
955, 2118
2118, 955
1772, 2340
2340, 1772
4122, 4260
4260, 4122
593, 948
948, 593
393, 2580
2580, 393
1565, 2801
2801, 1565
161, 3011
3011, 161
1064, 4505
4505, 1064
2254, 3777
3777, 2254
1363, 3983
3983, 1363
2051, 4357
4357, 2051
1425, 3171
3171, 1425
1646, 4079
4079, 1646
1978, 2566
2566, 1978
408, 3238
3238, 408
2022, 4558
4558, 2022
2046, 4952
4952, 2046
1504, 2683
2683, 1504
418, 1482
1482, 418
2393, 2966
2966, 2393
903, 1904
1904, 903
478, 974
974, 478
2851, 4009
4009, 2851
406, 4481
4481, 406
874, 4357
4357, 874
1976, 4748
4748, 1976
1076, 2771
2771, 1076
81, 1688
1688, 81
1299, 1473
1473, 1299
2951, 3085
3085, 2951
533, 1970
1970, 533
1579, 2052
2052, 1579
3440, 4939
4939, 3440
2270, 3101
3101, 2270
307, 2381
2381, 307
1968, 4456
4456, 1968
1320, 2700
2700, 1320
1629, 1765
1765, 1629
3695, 4118
4118, 3695
376, 4588
4588, 376
2699, 3399
3399, 2699
3026, 4548
4548, 3026
3963, 4872
4872, 3963
1377, 4173
4173, 1377
903, 2038
2038, 903
2735, 3029
3029, 2735
1476, 2839
2839, 1476
510, 4938
4938, 510
89, 3218
3218, 89
2912, 4796
4796, 2912
867, 2731
2731, 867
473, 1114
1114, 473
328, 4143
4143, 328
2553, 3173
3173, 2553
3222, 3682
3682, 3222
2602, 4728
4728, 2602
1449, 2305
2305, 1449
2160, 4760
4760, 2160
1074, 3559
3559, 1074
716, 3851
3851, 716
3025, 3518
3518, 3025
561, 4502
4502, 561
1557, 2023
2023, 1557
4399, 4597
4597, 4399
1635, 2845
2845, 1635
1597, 2553
2553, 1597
1730, 3082
3082, 1730
3023, 3041
3041, 3023
2581, 2696
2696, 2581
261, 2116
2116, 261
3082, 3621
3621, 3082
265, 545
545, 265
2513, 4632
4632, 2513
932, 1008
1008, 932
2025, 2599
2599, 2025
117, 832
832, 117
390, 782
782, 390
2470, 2841
2841, 2470
1174, 4836
4836, 1174
315, 4580
4580, 315
310, 4236
4236, 310
232, 381
381, 232
229, 2527
2527, 229
4069, 4977
4977, 4069
3022, 3704
3704, 3022
2822, 4582
4582, 2822
2832, 3580
3580, 2832
2021, 4304
4304, 2021
1276, 1706
1706, 1276
3464, 4988
4988, 3464
238, 1485
1485, 238
3328, 4161
4161, 3328
1876, 3391
3391, 1876
2490, 4782
4782, 2490
3558, 4623
4623, 3558
148, 2723
2723, 148
3226, 3884
3884, 3226
766, 4987
4987, 766
310, 2492
2492, 310
2667, 3139
3139, 2667
180, 2419
2419, 180
2943, 4700
4700, 2943
1754, 2620
2620, 1754
2370, 4838
4838, 2370
1852, 3155
3155, 1852
83, 2486
2486, 83
4035, 4403
4403, 4035
3699, 4454
4454, 3699
754, 3822
3822, 754
656, 3287
3287, 656
1112, 4469
4469, 1112
1428, 2985
2985, 1428
688, 3360
3360, 688
2007, 2288
2288, 2007
1898, 3284
3284, 1898
998, 1307
1307, 998
638, 4936
4936, 638
187, 2785
2785, 187
705, 4468
4468, 705
689, 4874
4874, 689
4481, 4624
4624, 4481
3032, 3371
3371, 3032
172, 2103
2103, 172
154, 4715
4715, 154
499, 3437
3437, 499
1472, 3418
3418, 1472
3944, 4769
4769, 3944
723, 1610
1610, 723
2055, 3217
3217, 2055
2915, 4075
4075, 2915
1249, 1841
1841, 1249
1813, 3869
3869, 1813
486, 2047
2047, 486
1262, 2268
2268, 1262
624, 2920
2920, 624
3627, 3907
3907, 3627
3019, 4024
4024, 3019
1412, 4814
4814, 1412
655, 2391
2391, 655
1021, 4434
4434, 1021
1853, 3244
3244, 1853
3078, 4789
4789, 3078
2634, 3809
3809, 2634
2419, 3655
3655, 2419
447, 3381
3381, 447
705, 2858
2858, 705
1100, 2633
2633, 1100
1876, 2854
2854, 1876
977, 3731
3731, 977
921, 2109
2109, 921
1375, 4908
4908, 1375
74, 2587
2587, 74
709, 883
883, 709
1782, 2788
2788, 1782
1312, 4559
4559, 1312
794, 2684
2684, 794
2566, 4590
4590, 2566
2677, 3640
3640, 2677
2199, 4015
4015, 2199
179, 2761
2761, 179
3405, 3820
3820, 3405
2515, 4251
4251, 2515
2542, 4354
4354, 2542
793, 1119
1119, 793
3334, 4519
4519, 3334
546, 3871
3871, 546
1629, 4774
4774, 1629
2295, 2383
2383, 2295
2035, 3210
3210, 2035
3900, 4149
4149, 3900
1257, 2916
2916, 1257
1172, 2054
2054, 1172
1182, 3681
3681, 1182
1072, 1823
1823, 1072
4260, 4842
4842, 4260
1777, 2578
2578, 1777
691, 2131
2131, 691
505, 2126
2126, 505
507, 509
509, 507
4312, 4628
4628, 4312
1978, 4904
4904, 1978
1923, 2753
2753, 1923
104, 2721
2721, 104
668, 4749
4749, 668
811, 4303
4303, 811
3095, 4637
4637, 3095
538, 2424
2424, 538
593, 2131
2131, 593
872, 4929
4929, 872
2398, 3396
3396, 2398
653, 4067
4067, 653
1902, 3754
3754, 1902
469, 2445
2445, 469
1836, 2353
2353, 1836
1660, 2127
2127, 1660
3099, 3601
3601, 3099
238, 1916
1916, 238
4136, 4536
4536, 4136
1534, 1614
1614, 1534
1903, 4864
4864, 1903
277, 531
531, 277
2824, 4685
4685, 2824
1248, 4411
4411, 1248
1580, 2898
2898, 1580
251, 4945
4945, 251
2173, 3412
3412, 2173
3353, 4248
4248, 3353
1120, 2913
2913, 1120
942, 4304
4304, 942
1921, 2410
2410, 1921
3409, 4557
4557, 3409
1294, 2662
2662, 1294
1473, 4879
4879, 1473
1144, 3657
3657, 1144
2453, 4341
4341, 2453
451, 4602
4602, 451
4243, 4352
4352, 4243
1854, 2477
2477, 1854
1132, 2492
2492, 1132
368, 1342
1342, 368
2300, 4634
4634, 2300
1648, 4479
4479, 1648
263, 767
767, 263
463, 2518
2518, 463
795, 1759
1759, 795
3238, 3870
3870, 3238
2116, 3951
3951, 2116
3538, 4512
4512, 3538
2822, 4342
4342, 2822
3276, 4512
4512, 3276
4280, 4368
4368, 4280
1331, 3617
3617, 1331
2225, 3305
3305, 2225
151, 502
502, 151
1807, 4485
4485, 1807
757, 1251
1251, 757
65, 1667
1667, 65
474, 4346
4346, 474
3383, 4917
4917, 3383
645, 4578
4578, 645
3158, 3486
3486, 3158
2987, 3604
3604, 2987
2021, 3259
3259, 2021
331, 1385
1385, 331
707, 3362
3362, 707
109, 4167
4167, 109
914, 2874
2874, 914
3877, 4462
4462, 3877
3554, 3994
3994, 3554
3553, 4523
4523, 3553
1197, 4286
4286, 1197
3030, 3435
3435, 3030
476, 1493
1493, 476
768, 2833
2833, 768
3930, 4631
4631, 3930
948, 3932
3932, 948
827, 3413
3413, 827
1412, 3285
3285, 1412
674, 1858
1858, 674
2786, 4364
4364, 2786
1926, 2193
2193, 1926
683, 3260
3260, 683
3629, 3713
3713, 3629
336, 3152
3152, 336
3174, 4072
4072, 3174
2568, 4262
4262, 2568
2127, 4519
4519, 2127
969, 4004
4004, 969
635, 4882
4882, 635
2473, 2712
2712, 2473
1222, 2198
2198, 1222
1610, 4000
4000, 1610
2258, 4221
4221, 2258
3741, 4304
4304, 3741
2712, 4391
4391, 2712
3625, 4129
4129, 3625
172, 2347
2347, 172
2763, 4329
4329, 2763
1049, 3559
3559, 1049
2456, 2866
2866, 2456
622, 1802
1802, 622
966, 2743
2743, 966
3023, 3098
3098, 3023
1469, 4303
4303, 1469
2969, 3801
3801, 2969
1837, 3009
3009, 1837
2098, 2784
2784, 2098
2125, 2887
2887, 2125
2101, 2301
2301, 2101
963, 3384
3384, 963
2864, 3226
3226, 2864
720, 1182
1182, 720
2268, 2414
2414, 2268
2493, 4976
4976, 2493
2747, 3580
3580, 2747
615, 3051
3051, 615
3509, 4280
4280, 3509
565, 4627
4627, 565
2072, 2852
2852, 2072
981, 3559
3559, 981
2992, 3761
3761, 2992
2149, 2318
2318, 2149
241, 1305
1305, 241
2881, 3930
3930, 2881
4097, 4423
4423, 4097
819, 2450
2450, 819
2285, 4838
4838, 2285
157, 264
264, 157
1399, 1978
1978, 1399
18, 3303
3303, 18
3077, 3468
3468, 3077
2396, 4238
4238, 2396
1321, 3226
3226, 1321
463, 4104
4104, 463
900, 2415
2415, 900
40, 4940
4940, 40
1425, 2236
2236, 1425
2753, 4660
4660, 2753
2054, 4659
4659, 2054
2921, 4244
4244, 2921
3070, 3586
3586, 3070
1981, 2868
2868, 1981
198, 3247
3247, 198
22, 2267
2267, 22
156, 3021
3021, 156
1095, 4172
4172, 1095
1184, 3463
3463, 1184
2603, 3561
3561, 2603
1388, 3643
3643, 1388
458, 2955
2955, 458
1511, 1764
1764, 1511
2310, 4598
4598, 2310
1654, 2981
2981, 1654
2407, 3218
3218, 2407
1122, 4813
4813, 1122
790, 3320
3320, 790
2076, 4552
4552, 2076
1592, 4173
4173, 1592
4807, 4851
4851, 4807
2574, 4270
4270, 2574
452, 1985
1985, 452
1267, 1380
1380, 1267
2667, 3680
3680, 2667
4095, 4995
4995, 4095
567, 4537
4537, 567
1429, 3778
3778, 1429
374, 4896
4896, 374
2600, 2808
2808, 2600
1455, 1966
1966, 1455
3879, 4589
4589, 3879
484, 1277
1277, 484
1807, 4111
4111, 1807
1199, 3474
3474, 1199
2105, 2987
2987, 2105
1434, 2028
2028, 1434
780, 3490
3490, 780
811, 2803
2803, 811
707, 1699
1699, 707
3420, 4425
4425, 3420
1256, 4358
4358, 1256
163, 2740
2740, 163
298, 4096
4096, 298
1423, 4471
4471, 1423
2677, 4502
4502, 2677
4246, 4359
4359, 4246
3138, 3399
3399, 3138
3311, 3327
3327, 3311
47, 1252
1252, 47
2997, 4857
4857, 2997
796, 2279
2279, 796
1642, 4959
4959, 1642
1038, 1812
1812, 1038
328, 3342
3342, 328
99, 4044
4044, 99
706, 2736
2736, 706
3994, 4673
4673, 3994
2497, 4692
4692, 2497
97, 965
965, 97
2, 4111
4111, 2
1794, 4949
4949, 1794
1573, 3260
3260, 1573
2814, 4749
4749, 2814
966, 3979
3979, 966
1338, 2804
2804, 1338
4211, 4499
4499, 4211
2822, 3297
3297, 2822
1125, 2696
2696, 1125
204, 3814
3814, 204
165, 1607
1607, 165
89, 4995
4995, 89
3196, 3888
3888, 3196
1289, 1757
1757, 1289
3030, 4350
4350, 3030
1138, 2527
2527, 1138
1063, 3107
3107, 1063
1698, 2342
2342, 1698
68, 2963
2963, 68
1492, 3405
3405, 1492
1032, 1700
1700, 1032
1121, 4401
4401, 1121
1472, 2938
2938, 1472
372, 2593
2593, 372
513, 4518
4518, 513
623, 4124
4124, 623
2560, 4185
4185, 2560
1192, 4052
4052, 1192
3624, 4284
4284, 3624
552, 2379
2379, 552
555, 1896
1896, 555
3146, 4659
4659, 3146
4247, 4448
4448, 4247
1112, 4473
4473, 1112
261, 4832
4832, 261
259, 4005
4005, 259
1184, 1316
1316, 1184
2232, 4854
4854, 2232
4109, 4864
4864, 4109
1502, 3288
3288, 1502
2734, 3560
3560, 2734
270, 572
572, 270
3139, 4777
4777, 3139
140, 4663
4663, 140
3185, 3432
3432, 3185
1767, 3744
3744, 1767
511, 634
634, 511
191, 1218
1218, 191
4003, 4064
4064, 4003
1093, 2487
2487, 1093
721, 4012
4012, 721
2095, 2647
2647, 2095
1862, 1887
1887, 1862
2409, 4500
4500, 2409
1005, 4710
4710, 1005
683, 4659
4659, 683
643, 1096
1096, 643
4870, 4938
4938, 4870
3070, 4367
4367, 3070
520, 1635
1635, 520
2271, 4916
4916, 2271
958, 4490
4490, 958
1806, 3833
3833, 1806
2432, 4460
4460, 2432
2079, 2652
2652, 2079
1155, 4253
4253, 1155
850, 3617
3617, 850
2338, 4044
4044, 2338
2083, 2771
2771, 2083
2919, 3043
3043, 2919
1873, 3715
3715, 1873
894, 4074
4074, 894
153, 2349
2349, 153
976, 3325
3325, 976
1855, 1981
1981, 1855
288, 2924
2924, 288
1162, 1236
1236, 1162
50, 1066
1066, 50
829, 4968
4968, 829
1125, 3798
3798, 1125
2856, 4922
4922, 2856
2571, 4938
4938, 2571
1875, 2956
2956, 1875
391, 2648
2648, 391
88, 2647
2647, 88
623, 1493
1493, 623
3454, 3686
3686, 3454
2081, 3963
3963, 2081
2415, 3085
3085, 2415
3760, 4924
4924, 3760
2502, 3239
3239, 2502
4074, 4333
4333, 4074
237, 3120
3120, 237
39, 4825
4825, 39
1021, 4922
4922, 1021
699, 4871
4871, 699
2300, 2731
2731, 2300
252, 395
395, 252
1413, 2120
2120, 1413
1018, 4974
4974, 1018
159, 554
554, 159
178, 4768
4768, 178
408, 1258
1258, 408
3173, 4174
4174, 3173
556, 4162
4162, 556
1741, 3275
3275, 1741
452, 4189
4189, 452
2735, 4887
4887, 2735
116, 4240
4240, 116
2447, 3666
3666, 2447
4096, 4226
4226, 4096
3593, 3605
3605, 3593
683, 2028
2028, 683
1550, 1613
1613, 1550
20, 1684
1684, 20
388, 390
390, 388
926, 1197
1197, 926
214, 237
237, 214
1953, 2757
2757, 1953
1565, 4338
4338, 1565
316, 1453
1453, 316
1360, 4872
4872, 1360
446, 745
745, 446
2607, 4678
4678, 2607
2412, 3456
3456, 2412
2933, 4848
4848, 2933
483, 1566
1566, 483
3434, 4083
4083, 3434
176, 3486
3486, 176
415, 3502
3502, 415
3878, 4474
4474, 3878
504, 2793
2793, 504
1321, 3015
3015, 1321
2477, 2511
2511, 2477
3416, 3662
3662, 3416
892, 4595
4595, 892
52, 417
417, 52
155, 1104
1104, 155
1526, 2666
2666, 1526
455, 807
807, 455
160, 889
889, 160
1240, 2430
2430, 1240
3203, 3904
3904, 3203
2871, 3165
3165, 2871
1076, 1275
1275, 1076
218, 4627
4627, 218
906, 4247
4247, 906
2850, 3227
3227, 2850
219, 1065
1065, 219
214, 721
721, 214
2909, 3807
3807, 2909
519, 4740
4740, 519
794, 2851
2851, 794
386, 3056
3056, 386
509, 3621
3621, 509
1629, 3652
3652, 1629
2121, 3360
3360, 2121
1271, 2631
2631, 1271
2914, 3935
3935, 2914
2378, 3366
3366, 2378
1265, 4664
4664, 1265
559, 1240
1240, 559
48, 2256
2256, 48
271, 3991
3991, 271
37, 377
377, 37
2198, 3556
3556, 2198
3299, 3345
3345, 3299
4334, 4958
4958, 4334
1454, 3812
3812, 1454
325, 4227
4227, 325
689, 1471
1471, 689
40, 4997
4997, 40
1817, 3083
3083, 1817
1407, 4905
4905, 1407
1821, 3956
3956, 1821
1282, 2924
2924, 1282
1718, 3454
3454, 1718
1778, 4259
4259, 1778
126, 4367
4367, 126
2762, 4429
4429, 2762
1323, 4618
4618, 1323
1693, 3397
3397, 1693
101, 4310
4310, 101
231, 2848
2848, 231
87, 1379
1379, 87
1979, 3387
3387, 1979
2416, 4142
4142, 2416
602, 4454
4454, 602
3523, 4877
4877, 3523
2183, 4321
4321, 2183
1017, 2602
2602, 1017
325, 1328
1328, 325
1270, 3987
3987, 1270
1177, 1544
1544, 1177
2842, 4492
4492, 2842
1393, 3239
3239, 1393
1804, 2581
2581, 1804
1442, 3131
3131, 1442
1939, 3937
3937, 1939
927, 4937
4937, 927
305, 2904
2904, 305
184, 4829
4829, 184
316, 1750
1750, 316
3483, 3892
3892, 3483
2067, 3341
3341, 2067
303, 3208
3208, 303
1055, 2089
2089, 1055
735, 2084
2084, 735
3591, 4364
4364, 3591
1497, 4127
4127, 1497
4179, 4534
4534, 4179
1800, 3347
3347, 1800
531, 749
749, 531
803, 3157
3157, 803
460, 4481
4481, 460
851, 4137
4137, 851
2108, 4631
4631, 2108
2294, 4821
4821, 2294
685, 4599
4599, 685
2108, 2187
2187, 2108
1248, 4712
4712, 1248
1301, 3784
3784, 1301
869, 4127
4127, 869
3353, 4549
4549, 3353
226, 4435
4435, 226
2927, 3394
3394, 2927
96, 2110
2110, 96
1883, 3358
3358, 1883
372, 1227
1227, 372
1712, 3476
3476, 1712
2985, 3749
3749, 2985
253, 1535
1535, 253
48, 2069
2069, 48
2451, 3815
3815, 2451
3363, 4863
4863, 3363
1086, 3199
3199, 1086
149, 3814
3814, 149
4116, 4319
4319, 4116
1027, 1279
1279, 1027
2933, 3185
3185, 2933
2557, 4591
4591, 2557
19, 4872
4872, 19
2559, 3883
3883, 2559
2683, 3949
3949, 2683
3159, 3878
3878, 3159
113, 1474
1474, 113
698, 4379
4379, 698
2318, 2481
2481, 2318
1638, 4442
4442, 1638
1227, 1875
1875, 1227
26, 4888
4888, 26
579, 4283
4283, 579
3573, 4053
4053, 3573
670, 1957
1957, 670
1155, 3692
3692, 1155
290, 1147
1147, 290
2301, 3601
3601, 2301
761, 4704
4704, 761
209, 3410
3410, 209
1123, 4504
4504, 1123
637, 854
854, 637
2266, 3206
3206, 2266
456, 1974
1974, 456
867, 3760
3760, 867
956, 3051
3051, 956
3957, 4931
4931, 3957
3464, 4244
4244, 3464
2455, 3263
3263, 2455
1708, 2282
2282, 1708
233, 3780
3780, 233
2435, 3550
3550, 2435
1526, 2426
2426, 1526
1400, 4007
4007, 1400
653, 3026
3026, 653
1614, 3936
3936, 1614
4062, 4701
4701, 4062
2312, 4274
4274, 2312
860, 2723
2723, 860
876, 2667
2667, 876
5, 3340
3340, 5
894, 4936
4936, 894
3748, 4137
4137, 3748
1607, 4054
4054, 1607
1170, 1801
1801, 1170
2721, 4270
4270, 2721
1254, 3377
3377, 1254
211, 3566
3566, 211
3684, 4502
4502, 3684
511, 825
825, 511
1362, 2129
2129, 1362
268, 1067
1067, 268
4232, 4307
4307, 4232
1322, 2730
2730, 1322
3624, 3670
3670, 3624
1387, 3879
3879, 1387
570, 1405
1405, 570
3362, 3670
3670, 3362
1500, 4722
4722, 1500
397, 696
696, 397
818, 4136
4136, 818
370, 3222
3222, 370
2271, 3818
3818, 2271
705, 1980
1980, 705
455, 1051
1051, 455
1083, 2340
2340, 1083
1005, 4901
4901, 1005
3850, 4548
4548, 3850
3087, 4754
4754, 3087
2412, 2895
2895, 2412
3519, 4384
4384, 3519
1642, 1930
1930, 1642
131, 2243
2243, 131
2883, 3419
3419, 2883
334, 1821
1821, 334
552, 960
960, 552
1213, 3860
3860, 1213
471, 3223
3223, 471
1761, 2911
2911, 1761
2955, 3645
3645, 2955
3968, 4745
4745, 3968
950, 4389
4389, 950
2302, 3265
3265, 2302
2384, 3075
3075, 2384
2463, 4122
4122, 2463
639, 3746
3746, 639
795, 2007
2007, 795
1013, 3398
3398, 1013
17, 4342
4342, 17
1593, 2926
2926, 1593
386, 3650
3650, 386
1392, 4333
4333, 1392
29, 380
380, 29
547, 2063
2063, 547
4296, 4560
4560, 4296
233, 560
560, 233
2519, 2687
2687, 2519
1876, 3749
3749, 1876
3305, 4535
4535, 3305
1918, 4914
4914, 1918
951, 1900
1900, 951
333, 3773
3773, 333
1231, 4923
4923, 1231
422, 2310
2310, 422
3736, 4879
4879, 3736
354, 4246
4246, 354
1195, 2610
2610, 1195
1107, 2763
2763, 1107
242, 4944
4944, 242
3514, 4658
4658, 3514
1810, 4576
4576, 1810
529, 2907
2907, 529
2181, 4519
4519, 2181
964, 2835
2835, 964
702, 2835
2835, 702
929, 3780
3780, 929
2847, 3791
3791, 2847
626, 746
746, 626
2324, 2703
2703, 2324
343, 4595
4595, 343
2268, 3333
3333, 2268
1582, 3005
3005, 1582
3144, 3381
3381, 3144
4022, 4818
4818, 4022
3363, 3684
3684, 3363
102, 1126
1126, 102
263, 1983
1983, 263
10, 1537
1537, 10
767, 4899
4899, 767
2148, 4705
4705, 2148
474, 4273
4273, 474
2239, 3288
3288, 2239
2707, 3356
3356, 2707
1707, 4181
4181, 1707
2925, 4747
4747, 2925
1899, 1907
1907, 1899
37, 1239
1239, 37
3583, 3966
3966, 3583
1475, 1579
1579, 1475
232, 2646
2646, 232
1611, 4069
4069, 1611
2420, 4238
4238, 2420
3070, 3566
3566, 3070
716, 4156
4156, 716
4204, 4434
4434, 4204
1284, 4613
4613, 1284
1076, 1816
1816, 1076
1378, 2154
2154, 1378
1333, 4855
4855, 1333
1756, 4958
4958, 1756
1104, 4803
4803, 1104
2088, 4007
4007, 2088
990, 3735
3735, 990
2603, 4830
4830, 2603
484, 2062
2062, 484
855, 4449
4449, 855
1965, 3792
3792, 1965
368, 1887
1887, 368
3376, 4938
4938, 3376
1971, 3957
3957, 1971
2463, 4419
4419, 2463
2833, 3198
3198, 2833
1062, 1894
1894, 1062
217, 378
378, 217
2089, 3454
3454, 2089
2245, 3967
3967, 2245
20, 2493
2493, 20
1809, 4568
4568, 1809
1045, 3418
3418, 1045
1136, 1816
1816, 1136
1102, 3171
3171, 1102
2154, 4199
4199, 2154
419, 862
862, 419
3306, 4707
4707, 3306
3383, 4173
4173, 3383
3832, 3999
3999, 3832
1242, 1838
1838, 1242
531, 2766
2766, 531
1293, 4809
4809, 1293
859, 2073
2073, 859
1395, 2053
2053, 1395
2575, 3855
3855, 2575
1040, 3582
3582, 1040
1066, 2551
2551, 1066
2666, 3973
3973, 2666
133, 4598
4598, 133
626, 3942
3942, 626
1779, 3921
3921, 1779
4191, 4467
4467, 4191
766, 3198
3198, 766
2042, 3742
3742, 2042
829, 1268
1268, 829
2933, 3913
3913, 2933
3156, 3204
3204, 3156
2072, 3584
3584, 2072
2569, 4390
4390, 2569
572, 2551
2551, 572
1859, 3476
3476, 1859
907, 3029
3029, 907
2863, 3332
3332, 2863
1849, 4451
4451, 1849
1408, 3954
3954, 1408
3280, 3620
3620, 3280
165, 3331
3331, 165
2441, 3050
3050, 2441
419, 4379
4379, 419
1102, 3655
3655, 1102
1032, 2135
2135, 1032
2201, 3748
3748, 2201
600, 2855
2855, 600
187, 996
996, 187
787, 3620
3620, 787
558, 4322
4322, 558
1652, 2378
2378, 1652
3140, 4498
4498, 3140
667, 3676
3676, 667
97, 1079
1079, 97
2221, 3410
3410, 2221
38, 3101
3101, 38
1826, 2507
2507, 1826
2598, 3518
3518, 2598
4447, 4890
4890, 4447
1668, 4550
4550, 1668
2337, 2430
2430, 2337
1914, 4956
4956, 1914
1674, 3025
3025, 1674
1770, 2733
2733, 1770
1102, 2045
2045, 1102
387, 3231
3231, 387
2744, 3878
3878, 2744
4113, 4613
4613, 4113
369, 1901
1901, 369
1458, 2619
2619, 1458
2712, 2842
2842, 2712
184, 2121
2121, 184
77, 3190
3190, 77
3439, 4110
4110, 3439
913, 3462
3462, 913
419, 1614
1614, 419
1435, 2985
2985, 1435
313, 2127
2127, 313
528, 4001
4001, 528
2904, 4890
4890, 2904
823, 4858
4858, 823
4634, 4850
4850, 4634
3538, 3715
3715, 3538
1832, 2806
2806, 1832
1486, 2169
2169, 1486
139, 3667
3667, 139
161, 3426
3426, 161
2445, 4726
4726, 2445
547, 4401
4401, 547
621, 4350
4350, 621
4148, 4583
4583, 4148
1658, 2626
2626, 1658
1226, 1656
1656, 1226
376, 2425
2425, 376
419, 809
809, 419
1322, 2303
2303, 1322
3270, 4408
4408, 3270
1415, 1713
1713, 1415
200, 4828
4828, 200
931, 3586
3586, 931
2431, 3084
3084, 2431
646, 4356
4356, 646
2604, 4732
4732, 2604
1107, 4751
4751, 1107
2237, 3218
3218, 2237
1352, 2303
2303, 1352
2339, 4434
4434, 2339
388, 2785
2785, 388
3206, 4773
4773, 3206
365, 2801
2801, 365
3606, 4892
4892, 3606
458, 2211
2211, 458
322, 1384
1384, 322
466, 4546
4546, 466
414, 4356
4356, 414
713, 4423
4423, 713
281, 2514
2514, 281
1659, 4301
4301, 1659
872, 2201
2201, 872
2622, 3567
3567, 2622
10, 1647
1647, 10
259, 4603
4603, 259
723, 3017
3017, 723
2925, 4507
4507, 2925
2959, 3337
3337, 2959
89, 3633
3633, 89
382, 1411
1411, 382
905, 3438
3438, 905
2018, 2490
2490, 2018
1424, 4003
4003, 1424
4276, 4821
4821, 4276
1327, 4070
4070, 1327
3161, 3444
3444, 3161
1134, 4429
4429, 1134
1915, 4240
4240, 1915
678, 1180
1180, 678
2369, 4410
4410, 2369
82, 2812
2812, 82
3180, 4625
4625, 3180
1199, 1791
1791, 1199
232, 2756
2756, 232
1008, 2977
2977, 1008
4139, 4708
4708, 4139
505, 3854
3854, 505
1878, 2079
2079, 1878
2485, 4743
4743, 2485
2590, 4005
4005, 2590
358, 2114
2114, 358
4867, 4888
4888, 4867
25, 184
